Time [msec],x [m],y [m],z [m],Red,Green,Blue
112500,-53.924,-47.737,23.605,255,255,255
112750,-53.924,-47.737,23.605,255,255,255
113000,-53.924,-47.737,23.605,255,255,255
113250,-53.924,-47.737,23.605,255,255,255
113500,-53.924,-47.737,23.605,255,255,255
113750,-53.924,-47.737,23.605,255,255,255
114000,-53.924,-47.737,23.605,255,255,255
114250,-53.924,-47.737,23.605,255,255,255
114500,-53.924,-47.737,23.605,255,255,255
114750,-53.924,-47.737,23.605,255,255,255
115000,-53.924,-47.737,23.605,255,255,255
115250,-53.924,-47.737,23.605,255,255,255
115500,-53.924,-47.737,23.605,255,255,255
115750,-53.924,-47.737,23.605,255,255,255
116000,-53.924,-47.737,23.605,255,255,255
116250,-53.924,-47.737,23.605,255,255,255
116500,-53.924,-47.737,23.605,255,255,255
116750,-53.924,-47.737,23.605,255,255,255
117000,-53.924,-47.737,23.605,255,255,255
117250,-53.924,-47.737,23.605,255,255,255
117500,-53.924,-47.737,23.605,255,255,255
117750,-53.924,-47.737,23.605,255,255,255
118000,-53.924,-47.737,23.605,255,255,255
118250,-53.924,-47.737,23.605,255,255,255
118500,-53.924,-47.737,23.605,255,255,255
118750,-53.924,-47.737,23.605,255,255,255
119000,-53.924,-47.737,23.605,255,255,255
119250,-53.924,-47.737,23.605,255,255,255
119500,-53.924,-47.737,23.605,255,255,255
119750,-53.924,-47.737,23.605,255,255,255
120000,-53.924,-47.737,23.605,255,255,255
120250,-53.924,-47.737,23.605,255,255,255
120500,-53.924,-47.737,23.605,255,255,255
120750,-53.924,-47.737,23.605,255,255,255
121000,-53.924,-47.737,23.605,255,255,255
121250,-53.924,-47.737,23.605,255,255,255
121500,-53.924,-47.737,23.605,255,255,255
121750,-53.924,-47.737,23.605,255,255,255
122000,-53.924,-47.737,23.605,255,255,255
122250,-53.924,-47.737,23.605,255,255,255
122500,-53.924,-47.737,23.605,255,255,255
122750,-53.924,-47.737,23.605,255,255,255
123000,-53.924,-47.737,23.605,255,255,255
123250,-53.924,-47.737,23.605,255,255,255
123500,-53.924,-47.737,23.605,255,255,255
123750,-53.924,-47.737,23.605,255,255,255
124000,-53.924,-47.737,23.605,255,255,255
124250,-53.924,-47.737,23.605,255,255,255
124500,-53.924,-47.737,23.605,255,255,255
124750,-53.924,-47.737,23.605,255,255,255
125000,-53.924,-47.737,23.605,255,255,255
125250,-53.924,-47.737,23.605,255,255,255
125500,-53.924,-47.737,23.605,255,255,255
125750,-53.924,-47.737,23.605,255,255,255
126000,-53.924,-47.737,23.605,255,255,255
126250,-53.924,-47.737,23.605,255,255,255
126500,-53.924,-47.737,23.605,255,255,255
126750,-53.924,-47.737,23.605,255,255,255
127000,-53.924,-47.737,23.605,255,255,255
127250,-53.924,-47.737,23.605,255,255,255
127500,-53.924,-47.737,23.605,255,255,255
127750,-53.924,-47.737,23.605,255,255,255
128000,-53.924,-47.737,23.605,255,255,255
128250,-53.924,-47.737,23.605,255,255,255
128500,-53.924,-47.737,23.605,255,255,255
128750,-53.924,-47.737,23.605,255,255,255
129000,-53.924,-47.737,23.605,255,255,255
129250,-53.924,-47.737,23.605,255,255,255
129500,-53.924,-47.737,23.605,255,255,255
129750,-53.924,-47.737,23.605,255,255,255
130000,-53.924,-47.737,23.605,255,255,255
130250,-53.924,-47.737,23.605,255,255,255
130500,-53.924,-47.737,23.605,255,255,255
130750,-53.924,-47.737,23.605,255,255,255
131000,-53.924,-47.737,23.605,255,255,255
131250,-53.924,-47.737,23.605,255,255,255
131500,-53.924,-47.737,23.605,255,255,255
131750,-53.924,-47.737,23.605,255,255,255
132000,-53.924,-47.737,23.605,255,255,255
132250,-53.924,-47.737,23.605,255,255,255
132500,-53.924,-47.737,23.605,255,255,255
132750,-53.924,-47.737,23.605,255,255,255
133000,-53.924,-47.737,23.605,255,255,255
133250,-53.924,-47.737,23.605,255,255,255
133500,-53.924,-47.737,23.605,255,255,255
133750,-53.924,-47.737,23.605,255,255,255
134000,-53.924,-47.737,23.605,255,255,255
134250,-53.924,-47.737,23.605,255,255,255
134500,-53.924,-47.737,23.605,255,255,255
134750,-53.924,-47.737,23.605,255,255,255
135000,-53.924,-47.737,23.605,255,255,255
135250,-53.924,-47.737,23.605,255,255,255
135500,-53.924,-47.737,23.605,255,255,255
135750,-53.924,-47.737,23.605,255,255,255
136000,-53.924,-47.737,23.605,255,255,255
136250,-53.924,-47.737,23.605,255,255,255
136500,-53.924,-47.737,23.605,255,255,255
136750,-53.924,-47.737,23.605,255,255,255
137000,-53.924,-47.737,23.605,255,255,255
137250,-53.924,-47.737,23.605,255,255,255
137500,-53.924,-47.737,23.605,255,255,255
137750,-53.924,-47.737,23.605,255,255,255
138000,-53.924,-47.737,23.605,255,255,255
138250,-53.924,-47.737,23.605,255,255,255
138500,-53.924,-47.737,23.605,255,255,255
138750,-53.924,-47.737,23.605,255,255,255
139000,-53.924,-47.737,23.605,255,255,255
139250,-53.924,-47.737,23.605,255,255,255
139500,-53.924,-47.737,23.605,255,255,255
139750,-53.924,-47.737,23.605,255,255,255
